"i1","i2","i3","i4","target"
11,9,7,0,13
9,7,0,13,11
7,0,13,11,8
0,13,11,8,4
13,11,8,4,10
11,8,4,10,14
8,4,10,14,9
4,10,14,9,7
10,14,9,7,5
14,9,7,5,10
9,7,5,10,8
7,5,10,8,13
5,10,8,13,11
10,8,13,11,9
8,13,11,9,2
13,11,9,2,12
11,9,2,12,3
9,2,12,3,16
2,12,3,16,13
12,3,16,13,9
3,16,13,9,4
16,13,9,4,10
13,9,4,10,5
9,4,10,5,16
4,10,5,16,13
10,5,16,13,11
5,16,13,11,6
16,13,11,6,10
13,11,6,10,9
11,6,10,9,15
6,10,9,15,13
10,9,15,13,10
9,15,13,10,-1
15,13,10,-1,16
13,10,-1,16,13
10,-1,16,13,11
-1,16,13,11,2
16,13,11,2,16
13,11,2,16,13
11,2,16,13,11
2,16,13,11,2
16,13,11,2,15
13,11,2,15,13
11,2,15,13,10
2,15,13,10,6
15,13,10,6,14
13,10,6,14,12
10,6,14,12,10
6,14,12,10,3
14,12,10,3,13
12,10,3,13,4
10,3,13,4,17
3,13,4,17,14
13,4,17,14,7
4,17,14,7,5
17,14,7,5,6
14,7,5,6,11
7,5,6,11,7
5,6,11,7,16
6,11,7,16,15
11,7,16,15,13
7,16,15,13,11
16,15,13,11,4
15,13,11,4,3
13,11,4,3,16
11,4,3,16,14
4,3,16,14,11
3,16,14,11,2
16,14,11,2,0
14,11,2,0,15
11,2,0,15,11
2,0,15,11,4
0,15,11,4,13
15,11,4,13,10
11,4,13,10,14
4,13,10,14,11
13,10,14,11,9
10,14,11,9,0
14,11,9,0,14
11,9,0,14,11
9,0,14,11,9
0,14,11,9,7
14,11,9,7,8
11,9,7,8,6
9,7,8,6,14
7,8,6,14,10
8,6,14,10,7
6,14,10,7,5
14,10,7,5,11
10,7,5,11,14
7,5,11,14,12
5,11,14,12,10
11,14,12,10,4
14,12,10,4,3
12,10,4,3,15
10,4,3,15,13
4,3,15,13,10
3,15,13,10,6
15,13,10,6,3
13,10,6,3,6
10,6,3,6,14
6,3,6,14,14
3,6,14,14,10
6,14,14,10,5
14,14,10,5,15
14,10,5,15,13
10,5,15,13,11
5,15,13,11,4
15,13,11,4,1
13,11,4,1,13
11,4,1,13,11
4,1,13,11,8
1,13,11,8,4
13,11,8,4,3
11,8,4,3,13
8,4,3,13,11
4,3,13,11,7
3,13,11,7,2
13,11,7,2,0
11,7,2,0,12
7,2,0,12,10
2,0,12,10,7
0,12,10,7,3
12,10,7,3,13
10,7,3,13,10
7,3,13,10,8
3,13,10,8,-1
13,10,8,-1,13
10,8,-1,13,11
8,-1,13,11,9
-1,13,11,9,2
13,11,9,2,14
11,9,2,14,12
9,2,14,12,7
2,14,12,7,9
14,12,7,9,8
12,7,9,8,15
7,9,8,15,12
9,8,15,12,10
8,15,12,10,7
15,12,10,7,6
12,10,7,6,16
10,7,6,16,11
7,6,16,11,9
6,16,11,9,7
16,11,9,7,12
11,9,7,12,10
9,7,12,10,15
7,12,10,15,13
12,10,15,13,11
10,15,13,11,4
15,13,11,4,3
13,11,4,3,14
11,4,3,14,14
4,3,14,14,11
3,14,14,11,2
14,14,11,2,10
14,11,2,10,1
11,2,10,1,9
2,10,1,9,0
10,1,9,0,10
1,9,0,10,5
9,0,10,5,15
0,10,5,15,11
10,5,15,11,6
5,15,11,6,4
15,11,6,4,11
11,6,4,11,8
6,4,11,8,6
4,11,8,6,4
11,8,6,4,12
8,6,4,12,7
6,4,12,7,13
4,12,7,13,11
12,7,13,11,8
7,13,11,8,4
13,11,8,4,14
11,8,4,14,12
8,4,14,12,9
4,14,12,9,3
14,12,9,3,13
12,9,3,13,11
9,3,13,11,8
3,13,11,8,4
13,11,8,4,16
11,8,4,16,11
8,4,16,11,9
4,16,11,9,7
16,11,9,7,6
11,9,7,6,16
9,7,6,16,14
7,6,16,14,10
6,16,14,10,5
16,14,10,5,15
14,10,5,15,13
10,5,15,13,10
5,15,13,10,6
15,13,10,6,16
13,10,6,16,13
10,6,16,13,11
6,16,13,11,2
16,13,11,2,16
13,11,2,16,14
11,2,16,14,11
2,16,14,11,0
16,14,11,0,15
14,11,0,15,14
11,0,15,14,12
0,15,14,12,3
15,14,12,3,13
14,12,3,13,11
12,3,13,11,4
3,13,11,4,14
13,11,4,14,13
11,4,14,13,11
4,14,13,11,5
14,13,11,5,12
13,11,5,12,10
11,5,12,10,17
5,12,10,17,12
12,10,17,12,10
10,17,12,10,1
17,12,10,1,9
12,10,1,9,2
10,1,9,2,8
1,9,2,8,3
9,2,8,3,16
2,8,3,16,11
8,3,16,11,7
3,16,11,7,15
16,11,7,15,10
11,7,15,10,11
7,15,10,11,-1
15,10,11,-1,4
10,11,-1,4,16
11,-1,4,16,9
-1,4,16,9,2
4,16,9,2,10
16,9,2,10,0
9,2,10,0,15
2,10,0,15,11
10,0,15,11,11
0,15,11,11,4
15,11,11,4,7
11,11,4,7,6
11,4,7,6,14
4,7,6,14,11
7,6,14,11,9
