"i1","i2","i3","i4","target"
16,11,9,7,14
11,9,7,14,12
9,7,14,12,10
7,14,12,10,10
14,12,10,10,9
12,10,10,9,15
10,10,9,15,10
10,9,15,10,8
9,15,10,8,11
15,10,8,11,12
10,8,11,12,16
8,11,12,16,13
11,12,16,13,9
12,16,13,9,4
16,13,9,4,15
13,9,4,15,14
9,4,15,14,9
4,15,14,9,5
15,14,9,5,12
14,9,5,12,13
9,5,12,13,16
5,12,13,16,14
12,13,16,14,12
13,16,14,12,5
16,14,12,5,11
14,12,5,11,17
12,5,11,17,10
5,11,17,10,1
11,17,10,1,13
17,10,1,13,18
10,1,13,18,13
1,13,18,13,9
13,18,13,9,2
18,13,9,2,18
13,9,2,18,16
9,2,18,16,13
2,18,16,13,9
18,16,13,9,17
16,13,9,17,16
13,9,17,16,14
9,17,16,14,5
17,16,14,5,15
16,14,5,15,11
14,5,15,11,6
5,15,11,6,16
15,11,6,16,11
11,6,16,11,7
6,16,11,7,14
16,11,7,14,15
11,7,14,15,12
7,14,15,12,3
14,15,12,3,13
15,12,3,13,9
12,3,13,9,4
3,13,9,4,14
13,9,4,14,12
9,4,14,12,9
4,14,12,9,5
14,12,9,5,15
12,9,5,15,13
9,5,15,13,16
5,15,13,16,14
15,13,16,14,12
13,16,14,12,5
16,14,12,5,13
14,12,5,13,11
12,5,13,11,17
5,13,11,17,14
13,11,17,14,12
11,17,14,12,1
17,14,12,1,18
14,12,1,18,13
12,1,18,13,11
1,18,13,11,4
18,13,11,4,19
13,11,4,19,15
11,4,19,15,10
4,19,15,10,8
19,15,10,8,7
15,10,8,7,18
10,8,7,18,15
8,7,18,15,10
7,18,15,10,6
18,15,10,6,14
15,10,6,14,9
10,6,14,9,4
6,14,9,4,13
14,9,4,13,17
9,4,13,17,14
4,13,17,14,5
13,17,14,5,11
17,14,5,11,8
14,5,11,8,6
5,11,8,6,16
11,8,6,16,7
8,6,16,7,7
6,16,7,7,14
16,7,7,14,6
7,7,14,6,13
7,14,6,13,17
14,6,13,17,14
6,13,17,14,5
13,17,14,5,11
17,14,5,11,4
14,5,11,4,15
5,11,4,15,14
11,4,15,14,12
4,15,14,12,3
15,14,12,3,13
14,12,3,13,10
12,3,13,10,1
3,13,10,1,12
13,10,1,12,13
10,1,12,13,8
1,12,13,8,4
12,13,8,4,11
13,8,4,11,14
8,4,11,14,11
4,11,14,11,9
11,14,11,9,0
14,11,9,0,21
11,9,0,21,18
9,0,21,18,9
0,21,18,9,0
21,18,9,0,17
18,9,0,17,10
9,0,17,10,1
0,17,10,1,21
17,10,1,21,16
10,1,21,16,11
1,21,16,11,2
21,16,11,2,21
16,11,2,21,15
11,2,21,15,12
2,21,15,12,3
21,15,12,3,20
15,12,3,20,15
12,3,20,15,4
3,20,15,4,11
20,15,4,11,5
15,4,11,5,10
4,11,5,10,18
11,5,10,18,14
5,10,18,14,9
10,18,14,9,5
18,14,9,5,19
14,9,5,19,14
9,5,19,14,10
5,19,14,10,5
19,14,10,5,12
14,10,5,12,4
10,5,12,4,19
5,12,4,19,14
12,4,19,14,10
4,19,14,10,3
19,14,10,3,16
14,10,3,16,14
10,3,16,14,11
3,16,14,11,7
16,14,11,7,21
14,11,7,21,16
11,7,21,16,12
7,21,16,12,5
21,16,12,5,4
16,12,5,4,21
12,5,4,21,15
5,4,21,15,12
4,21,15,12,3
21,15,12,3,11
15,12,3,11,2
12,3,11,2,21
3,11,2,21,15
11,2,21,15,10
2,21,15,10,1
21,15,10,1,20
15,10,1,20,15
10,1,20,15,11
1,20,15,11,4
20,15,11,4,10
15,11,4,10,5
11,4,10,5,18
4,10,5,18,15
10,5,18,15,11
5,18,15,11,6
18,15,11,6,19
15,11,6,19,16
11,6,19,16,11
6,19,16,11,7
19,16,11,7,10
