"i1","i2","i3","i4","target"
14,11,9,7,6
11,9,7,6,14
9,7,6,14,10
7,6,14,10,8
6,14,10,8,5
14,10,8,5,7
10,8,5,7,13
8,5,7,13,11
5,7,13,11,8
7,13,11,8,4
13,11,8,4,3
11,8,4,3,14
8,4,3,14,11
4,3,14,11,9
3,14,11,9,2
14,11,9,2,15
11,9,2,15,12
9,2,15,12,10
2,15,12,10,1
15,12,10,1,13
12,10,1,13,16
10,1,13,16,14
1,13,16,14,11
13,16,14,11,0
16,14,11,0,15
14,11,0,15,13
11,0,15,13,-3
0,15,13,-3,10
15,13,-3,10,14
13,-3,10,14,11
-3,10,14,11,9
10,14,11,9,0
14,11,9,0,14
11,9,0,14,11
9,0,14,11,9
0,14,11,9,7
14,11,9,7,12
11,9,7,12,15
9,7,12,15,13
7,12,15,13,10
12,15,13,10,6
15,13,10,6,5
13,10,6,5,15
10,6,5,15,13
6,5,15,13,6
5,15,13,6,4
15,13,6,4,12
13,6,4,12,3
6,4,12,3,18
4,12,3,18,11
12,3,18,11,9
3,18,11,9,2
18,11,9,2,8
11,9,2,8,17
9,2,8,17,12
2,8,17,12,7
8,17,12,7,13
17,12,7,13,8
12,7,13,8,1
7,13,8,1,16
13,8,1,16,14
8,1,16,14,9
1,16,14,9,0
16,14,9,0,10
14,9,0,10,1
9,0,10,1,11
0,10,1,11,2
10,1,11,2,3
1,11,2,3,15
11,2,3,15,13
2,3,15,13,11
3,15,13,11,4
15,13,11,4,18
13,11,4,18,13
11,4,18,13,6
4,18,13,6,2
18,13,6,2,7
13,6,2,7,17
6,2,7,17,13
2,7,17,13,8
7,17,13,8,6
17,13,8,6,12
13,8,6,12,16
8,6,12,16,11
6,12,16,11,9
12,16,11,9,7
16,11,9,7,12
11,9,7,12,10
9,7,12,10,15
7,12,10,15,13
12,10,15,13,11
10,15,13,11,4
15,13,11,4,16
13,11,4,16,14
11,4,16,14,17
4,16,14,17,15
16,14,17,15,12
14,17,15,12,3
17,15,12,3,4
15,12,3,4,16
12,3,4,16,14
3,4,16,14,12
4,16,14,12,5
16,14,12,5,3
14,12,5,3,15
12,5,3,15,13
5,3,15,13,8
3,15,13,8,4
15,13,8,4,10
13,8,4,10,14
8,4,10,14,11
4,10,14,11,9
10,14,11,9,0
14,11,9,0,16
11,9,0,16,11
9,0,16,11,9
0,16,11,9,7
16,11,9,7,12
11,9,7,12,15
9,7,12,15,13
7,12,15,13,10
12,15,13,10,6
15,13,10,6,3
13,10,6,3,14
10,6,3,14,4
6,3,14,4,2
3,14,4,2,12
14,4,2,12,5
4,2,12,5,3
2,12,5,3,13
12,5,3,13,11
5,3,13,11,6
3,13,11,6,4
13,11,6,4,12
11,6,4,12,10
6,4,12,10,7
4,12,10,7,11
12,10,7,11,11
10,7,11,11,6
7,11,11,6,-3
11,11,6,-3,12
11,6,-3,12,5
6,-3,12,5,13
-3,12,5,13,8
12,5,13,8,4
5,13,8,4,4
13,8,4,4,14
8,4,4,14,3
4,4,14,3,14
4,14,3,14,11
14,3,14,11,2
3,14,11,2,10
14,11,2,10,5
11,2,10,5,3
2,10,5,3,15
10,5,3,15,10
5,3,15,10,6
3,15,10,6,-1
15,10,6,-1,15
10,6,-1,15,11
6,-1,15,11,8
-1,15,11,8,-1
15,11,8,-1,16
11,8,-1,16,11
8,-1,16,11,7
-1,16,11,7,0
16,11,7,0,14
11,7,0,14,11
7,0,14,11,17
0,14,11,17,13
14,11,17,13,10
11,17,13,10,1
17,13,10,1,12
13,10,1,12,18
10,1,12,18,11
1,12,18,11,7
12,18,11,7,2
18,11,7,2,12
11,7,2,12,3
7,2,12,3,17
2,12,3,17,13
12,3,17,13,8
3,17,13,8,4
17,13,8,4,16
13,8,4,16,14
8,4,16,14,7
4,16,14,7,5
16,14,7,5,13
14,7,5,13,4
7,5,13,4,17
5,13,4,17,12
13,4,17,12,8
4,17,12,8,3
17,12,8,3,7
12,8,3,7,15
8,3,7,15,11
3,7,15,11,6
7,15,11,6,4
15,11,6,4,8
11,6,4,8,10
6,4,8,10,-3
4,8,10,-3,14
8,10,-3,14,11
10,-3,14,11,9
